site_id,juniorhigh_p,seniorhigh_p,associate_p,college_p,spouse_p,divorce_p,ever_married_p,age_20_p,age_20_40_p,avg_age,median_age,pr_avg_age,median_income,christian_p,vote10,vote11,vote12,vote13,vote14,vote15,vote16,vote7,vote8,vote9
高雄市阿蓮區,0.8108,0.5822,0.2655,0.1892,0.5005,0.0721,0.653,0.1712,0.3411,41.5144,41,0.4011,537,0.0554,0.5108896797153025,0.3619596541786744,0.20784653108322515,0.009171722872865811,-0.37492642731018244,-0.2715920915712799,0.1401815300388993,0.5585253456221199,0.47383090740167233,0.5133632009887223
高雄市大寮區,0.8337,0.6381,0.2735,0.1899,0.4738,0.1003,0.6452,0.1727,0.349,41.2052,41,0.3659,555,0.0348,0.5266611218926162,0.39069767441860465,0.2909815645241654,0.004652708541043536,-0.3541505376344086,-0.35125355388989404,0.13367252543940797,0.5879077167859984,0.5322173813345563,0.5152248437184916
高雄市大社區,0.8448,0.6548,0.2957,0.2114,0.4858,0.0969,0.6505,0.173,0.3461,41.5221,41.6988,0.4065,576,0.0427,0.4837779379956741,0.34051414620135,0.2026930239220742,0.07635115813554476,-0.3206984032233995,-0.2761122518822724,0.14811524305114862,0.44283470064583697,0.4699771086458884,0.5015654351909831
高雄市大樹區,0.8162,0.6026,0.2577,0.1836,0.4862,0.0784,0.6456,0.159,0.3183,42.8125,43,0.5799,550,0.0368,0.566609491137793,0.42572062084257206,0.24722527137455788,0.09989327641408752,-0.40025065512133984,-0.3705386112913692,0.23614430408558096,0.5957041399618915,0.51993006993007,0.520603963510538
高雄市鳳山二,0.8582,0.689,0.3495,0.2457,0.4915,0.0941,0.6427,0.1542,0.3563,39.6611,39.8213,0.2249,620,0.0424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
高雄市鳳山一,0.8773,0.7345,0.4029,0.287,0.4828,0.0956,0.6438,0.1586,0.3406,40.7611,40.8703,0.336,620,0.0424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
高雄市岡山區,0.8767,0.7044,0.3474,0.2472,0.4964,0.0844,0.6517,0.1664,0.3423,40.5224,40.063,0.3171,599,0.0535,0.48937259923175414,0.3659327925840093,0.2316932316932317,0.06211687780956273,-0.36871750433275563,-0.33671280951452526,0.1895398337725522,0.5558628318584071,0.4286513710128707,0.5195778950291585
高雄市鼓山區,0.8804,0.7414,0.4451,0.3296,0.4921,0.0973,0.6528,0.1344,0.3192,40.573,41,0.3198,680,0.0725,0.5258241758241758,0.4247682434038507,0.3279158699808795,0.03544620517097581,-0.3614112458654906,-0.33243865030674846,0.14076782449725778,0.5641421947449768,0.5114268066707844,0.5186440677966102
高雄市湖內區,0.8307,0.6029,0.296,0.2056,0.5096,0.0787,0.6608,0.1545,0.3384,41.8029,41.7973,0.4472,555,0.0737,0.5206022993183437,0.39182097237350233,0.2518255377935662,0.04408014571948998,-0.37256385998107855,-0.36993664810904203,0.17279549718574108,0.5665964289675058,0.4734250867181381,0.5158249158249159
高雄市茄萣區,0.7787,0.4867,0.2235,0.17,0.4801,0.0706,0.6351,0.1474,0.3237,42.8075,42.9426,0.5772,499,0.0284,0.5120471777590564,0.40123668842322224,0.2659265584970111,0.10060038072924293,-0.36177285318559554,-0.34674922600619196,0.13495015622675197,0.5077571346485348,0.4406779661016949,0.46219135802469136
高雄市甲仙區,0.716,0.4222,0.1437,0.0966,0.4643,0.111,0.6867,0.1317,0.2806,45.874,47,0.8753,494,0.0456,0.5983673469387755,0.43812709030100333,0.2706459525756337,-0.14841849148418493,-0.44716821639898563,-0.4315068493150685,0.1807447774750227,0.6363636363636364,0.5882352941176471,0.572972972972973
高雄市林園區,0.8107,0.5979,0.2508,0.1722,0.476,0.0936,0.6426,0.1649,0.3526,40.4575,40,0.3035,587,0.0231,0.5019002559528426,0.35211957853467285,0.23166785065908913,0.0721587941198418,-0.361952597708366,-0.327243018419489,0.20163909076851708,0.5759801827966174,0.4798084741169031,0.5118679050567595
高雄市苓雅區,0.8803,0.75,0.4436,0.3271,0.4787,0.0949,0.6432,0.1388,0.3085,43.7984,44,0.6992,625,0.0798,0.44704522467851465,0.3779521837075794,0.2970130723727452,0.007668312971146347,-0.33097441480675016,-0.29458969712658556,0.15546327536984167,0.5650130109963905,0.47960903269295585,0.5090126016908598
高雄市六龜區,0.7194,0.4429,0.1426,0.0927,0.4482,0.1217,0.6791,0.1342,0.2616,46.2427,48,0.8835,511,0.1103,0.5581769436997319,0.3933547695605573,0.20708154506437768,-0.0021119324181626186,-0.4142538975501114,-0.34862898712926693,0.1923743500866551,0.5137254901960784,0.46952988972722,0.45854483925549916
高雄市路竹區,0.8123,0.6334,0.3287,0.2323,0.528,0.064,0.667,0.1566,0.3399,40.9709,40.55,0.3469,576,0.0412,0.49962708212480317,0.3553519768563163,0.21539695268644748,0.007224273559158774,-0.3266693977877919,-0.3272512780180889,0.15257924176507148,0.5505597187528911,0.518324607329843,0.5086529884032114
高雄市茂林區,0.8132,0.5513,0.1739,0.1057,0.3921,0.1033,0.5882,0.2243,0.3848,36.4449,36,0.019,600,0.7688,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
高雄市美濃區,0.8088,0.6426,0.2473,0.1569,0.5287,0.0875,0.7179,0.1332,0.2555,47.5694,50,0.9621,583,0.0274,0.6061108043438248,0.468192061015774,0.27309782608695654,-0.09862834748530372,-0.4387832699619772,-0.44694733571539536,0.18323723808184503,0.590839022241797,0.5484432832571304,0.5515484123872991
高雄市彌陀區,0.7782,0.5655,0.2246,0.157,0.5063,0.075,0.6681,0.1514,0.3252,42.0798,42,0.4851,515,0.0697,0.546440489432703,0.41989347919965453,0.29117481731309725,-0.006886858749121574,-0.26130358191426895,-0.36533647474598735,0.17914770376499792,0.5478260869565217,0.4967105263157895,0.5027455765710799
高雄市那瑪夏區,0.7731,0.5145,0.1842,0.1287,0.4804,0.0717,0.6455,0.2055,0.4317,34.5635,33.6346,0.0027,605,0.704,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
高雄市楠梓區,0.8847,0.7359,0.3979,0.2878,0.5003,0.0909,0.6492,0.1667,0.3671,39.075,38.9678,0.1626,651,0.0693,0.4618055555555556,0.36875281404772625,0.27240850317773396,-0.046872150282691954,-0.35255813953488374,-0.32573080629617734,0.18053556003455226,0.514379622021364,0.45069274653626734,0.514760147601476
高雄市內門區,0.7523,0.4284,0.136,0.0943,0.5189,0.0861,0.707,0.1353,0.2662,46.6053,48,0.9133,501,0.1029,0.6323894684550422,0.4494129402947789,0.2894671003252439,0.04141438604989101,-0.4519774011299435,-0.41431870669745957,0.17757009345794392,0.5413056036972848,0.4655679811653914,0.4837956204379562
高雄市鳥松區,0.8773,0.7406,0.4189,0.3158,0.5185,0.085,0.6603,0.1595,0.3294,43.0394,43.6907,0.6152,688,0.0419,0.5879752431476569,0.4666666666666667,0.357847533632287,0.0782312925170068,-0.4447592067988669,-0.41954022988505746,0.17494089834515367,0.5645617342130066,0.4781783681214421,0.5060804490177736
高雄市旗津區,0.7577,0.5122,0.2151,0.1516,0.4529,0.1059,0.6362,0.1555,0.3353,42.1264,42,0.4878,525,0.1081,0.5090967124162145,0.4022727272727273,0.29093281148075667,0.16253081347576007,-0.3335643735920984,-0.26872708224201153,0.12179487179487179,0.5352192899183595,0.508698145670044,0.4847624455801628
高雄市旗山區,0.7934,0.5793,0.2359,0.1643,0.475,0.0936,0.667,0.1453,0.2843,45.068,46.5377,0.8103,541,0.0337,0.5552622896733751,0.40306462358427714,0.21568627450980393,-0.015821762996448177,-0.4054711246200608,-0.2992078001218769,0.20679585877355985,0.5625889046941679,0.5032537960954447,0.5131626397403534
高雄市前金區,0.8875,0.7659,0.4729,0.3525,0.4709,0.1025,0.6464,0.1243,0.2795,46.6482,48,0.916,638,0.2353,0.4531933508311461,0.3620499226861056,0.2551054947534695,0.032215647600262985,-0.3308991328160657,-0.3104875804967801,0.1389975115535016,0.5273906775588659,0.46213848553942155,0.47516198704103674
高雄市前鎮區,0.8487,0.6862,0.3656,0.2602,0.4737,0.0972,0.641,0.1448,0.3208,42.3673,42.3948,0.5122,614,0.0511,0.49791553380460396,0.38378555083360577,0.23979840676312794,0.0823794937933258,-0.35084175084175084,-0.3315963175264895,0.19190076614374316,0.5424890920423852,0.4864239107556304,0.498643289501148
高雄市橋頭區,0.8394,0.6899,0.3457,0.2513,0.5084,0.0773,0.6595,0.1592,0.3359,42.4536,42,0.5257,612,0.0216,0.4919080068143101,0.3777203983769827,0.26412663353579974,0.13009708737864079,-0.32389078498293516,-0.29223221586263287,0.13545546901456146,0.5283720930232558,0.4717514124293785,0.5113314447592068
高雄市仁武區,0.8674,0.6985,0.3442,0.243,0.5133,0.0888,0.6553,0.1637,0.3664,39.2986,39.2143,0.1816,614,0.031,0.5220472440944882,0.38186382177596484,0.29641283826305853,0.08118195956454122,-0.3269924565431289,-0.33553719008264465,0.14275814275814275,0.5353135313531353,0.4643570952698201,0.498457470251212
高雄市三民二,0.887,0.7454,0.4281,0.3097,0.4838,0.0974,0.6355,0.1562,0.3396,40.4569,40.782,0.3008,636,0.0663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
高雄市三民一,0.8567,0.7125,0.4049,0.2946,0.4747,0.0931,0.6424,0.1318,0.2981,45.0604,45.8396,0.8022,636,0.0663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
高雄市杉林區,0.7576,0.4237,0.1371,0.0889,0.4676,0.1188,0.6998,0.1235,0.2504,47.2417,49,0.9458,506,0.0771,0.603128054740958,0.41414141414141414,0.2194107452339688,-0.06515775034293553,-0.4787234042553192,-0.4290088021431305,0.15553840216132767,0.5500550055005501,0.5,0.45363128491620114
高雄市桃源區,0.7827,0.5057,0.1734,0.1254,0.4435,0.0947,0.6319,0.2044,0.4102,36.274,36,0.0163,584,0.7022,0.7025920873124147,0.4797843665768194,0.3115646258503401,-0.3514328808446455,-0.6309523809523809,-0.6666666666666666,0.2389937106918239,0.5962732919254659,0.5375,0.4647887323943662
高雄市田寮區,0.7027,0.415,0.1395,0.0973,0.5291,0.0883,0.7386,0.1052,0.215,50.9411,52.6228,0.9946,499,0.0108,0.6091370558375635,0.4018484288354898,0.23290676416819012,0.1552482715273413,-0.37938144329896906,-0.37686696769711703,0.2110354711572913,0.5538461538461539,0.45974662852472414,0.48413344182262
高雄市小港區,0.8513,0.6714,0.3268,0.2329,0.4965,0.0945,0.6499,0.1644,0.3663,39.7952,39.3147,0.2466,619,0.0357,0.4959824689554419,0.4028951939779965,0.25606218818888504,0.011476992384425615,-0.3622195202829667,-0.33804010166619597,0.17385456827759346,0.5646779784710819,0.5069098949695965,0.5445386214616984
高雄市新興區,0.9032,0.7863,0.4862,0.3596,0.4768,0.0977,0.6459,0.1308,0.2892,45.1275,46,0.8157,637,0.2139,0.4450820766048312,0.3303834808259587,0.24567811054297542,0.021181716833890748,-0.31426176254846483,-0.29833438751844826,0.12971259971587804,0.5406599882144961,0.46704191971559766,0.5019855861156053
高雄市鹽埕區,0.8531,0.7046,0.384,0.2732,0.444,0.1128,0.636,0.1347,0.2865,46.4624,48,0.9024,566,0.0978,0.4288335517693316,0.3176314038589488,0.28750494788230635,0.12333720780059408,-0.20535226652102676,-0.18139019662143452,0.11686816350028785,0.4923842999414177,0.4149420226038456,0.4778411584028083
高雄市燕巢區,0.8136,0.5761,0.2522,0.1789,0.4944,0.0854,0.6613,0.1571,0.3237,43.1599,43,0.6341,546,0.0312,0.5369127516778524,0.40945641685429396,0.2605905006418485,-0.005227308728021543,-0.40923279119434863,-0.3748344370860927,0.19767441860465115,0.5838976674191121,0.5077798861480076,0.5205949656750573
高雄市永安區,0.8411,0.6156,0.2763,0.1972,0.5371,0.0718,0.6811,0.1592,0.345,41.293,41.0721,0.3821,549,0.0333,0.5153740247820101,0.35970218706375057,0.2353213129912159,0.010372646945831733,-0.3964828137490008,-0.3041029766693483,0.20428189116859946,0.5156327543424317,0.43029087261785354,0.4723743155798905
高雄市梓官區,0.8006,0.6156,0.2679,0.1905,0.489,0.0801,0.6468,0.156,0.3366,41.7027,42,0.4336,536,0.0679,0.534430489389346,0.4318471337579618,0.3046594982078853,0.0860566448801743,-0.3910558170813719,-0.34753932014205985,0.14071696094168004,0.5531811559009228,0.4650485436893204,0.5138416707139388
高雄市左營區,0.8953,0.7514,0.4319,0.3086,0.4888,0.0984,0.6476,0.1488,0.311,39.7601,41,0.2412,709,0.1059,0.5177065767284992,0.4243769204506658,0.3030148185998978,0.12217642209398186,-0.32723686569840416,-0.3224063400576369,0.17333844091170275,0.5442846328538986,0.46971163150764467,0.46783737354456956
花蓮縣豐濱鄉,0.6902,0.3851,0.1043,0.0638,0.4124,0.1284,0.6721,0.1122,0.2518,47.0609,48.1364,0.9431,487,0.3663,0.6666666666666666,0.4965034965034965,0.4782608695652174,-0.4782608695652174,-0.46511627906976744,-0.4418604651162791,0.36,0.660377358490566,0.6923076923076923,0.5769230769230769
花蓮縣鳳林鎮,0.7424,0.5278,0.2204,0.1439,0.4735,0.0996,0.6874,0.1279,0.2628,47.2537,49,0.9485,539,0.0885,0.6020151133501259,0.42118863049095606,0.17801047120418848,-0.16494845360824742,-0.4522111269614836,-0.45557122708039494,0.17734724292101342,0.5893333333333334,0.5120643431635389,0.49171270718232046
花蓮縣富里鄉,0.6995,0.4124,0.1351,0.0906,0.4527,0.1083,0.6793,0.1228,0.2575,46.3868,48,0.8943,495,0.1436,0.5847953216374269,0.39104477611940297,0.16116504854368932,-0.22297955209347614,-0.4994974874371859,-0.42311557788944726,0.18588235294117647,0.5572139303482587,0.449936628643853,0.43958868894601544
花蓮縣光復鄉,0.7772,0.5693,0.1759,0.119,0.427,0.1297,0.6645,0.1419,0.2774,46.425,48.2247,0.8997,516,0.218,0.6368876080691642,0.4805194805194805,0.1829105473965287,-0.2157968970380818,-0.5369318181818182,-0.502906976744186,0.29797191887675506,0.5753646677471637,0.5313531353135313,0.5548281505728314
花蓮縣花蓮市,0.8883,0.7269,0.3808,0.262,0.4633,0.1125,0.6446,0.1562,0.3267,40.4389,40.4204,0.2954,603,0.1778,0.5351488283723876,0.4428754813863928,0.2786675208199872,-0.3256113256113256,-0.42575558475689884,-0.3958333333333333,0.2065439672801636,0.6542372881355932,0.645743766122098,0.6037234042553191
花蓮縣吉安鄉,0.8702,0.685,0.33,0.2252,0.4703,0.1056,0.644,0.17,0.3409,41.6843,42,0.4282,587,0.1315,0.6248830682881198,0.41371158392434987,0.22133081642284097,-0.3584029712163417,-0.4266666666666667,-0.3876589731512011,0.1941031941031941,0.60727969348659006,0.5635305528612997,0.5822050290135397
花蓮縣瑞穗鄉,0.7336,0.4689,0.1755,0.1231,0.4433,0.1049,0.6604,0.1384,0.2844,45.5026,47,0.8509,520,0.5411,0.693631669535284,0.5034965034965035,0.15384615384615385,-0.2706333973128599,-0.5677799607072691,-0.5291828793774319,0.15631691648822268,0.5756302521008403,0.5276595744680851,0.5266524520255863
花蓮縣壽豐鄉,0.7614,0.5288,0.2158,0.1497,0.4575,0.121,0.67490000000000006,0.1478,0.2913,44.7943,46,0.7778,524,0.195,0.5813953488372093,0.4164368450082736,0.23318872017353579,-0.26107226107226106,-0.48215297450424927,-0.4303370786516854,0.12094395280235988,0.5570621468926553,0.5135446685878963,0.511213341000575
花蓮縣萬榮鄉,0.8175,0.5287,0.1497,0.0957,0.3886,0.1187,0.6057,0.2238,0.4,36.8885,36,0.0298,519,0.6389,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
花蓮縣新城鄉,0.8115,0.5912,0.2526,0.1692,0.4356,0.1282,0.6457,0.1656,0.3483,40.476,40.0094,0.30620000000000003,609,0.1117,0.541095890410959,0.3517877739331027,0.14719626168224298,-0.15358361774744028,-0.41843971631205673,-0.3341121495327103,0.18555008210180624,0.5895610913404508,0.5251798561151079,0.4549819927971189
花蓮縣秀林鄉,0.7578,0.4759,0.1502,0.0995,0.3859,0.142,0.6103,0.2108,0.3868,35.7984,34.86,0.0108,527,0.4831,0.717948717948718,0.45098039215686275,0.2795031055900621,-0.4266666666666667,-0.6052631578947368,-0.47019867549668876,0.3178294573643411,0.6744186046511628,0.6589147286821705,0.6031746031746031
花蓮縣玉里鎮,0.7655,0.5009,0.206,0.1418,0.4178,0.1047,0.6319,0.1404,0.2845,44.407,46,0.7398,557,0.1444,0.628498727735369,0.4980793854033291,0.2583732057416268,-0.26236378876781224,-0.4689655172413793,-0.4190800681431005,0.18330308529945555,0.5653450807635829,0.5022354694485842,0.4940828402366864
花蓮縣卓溪鄉,0.7395,0.4628,0.154,0.102,0.4054,0.1003,0.6199,0.2035,0.3956,37.2877,36.6351,0.0461,538,0.7132,0.658008658008658,0.5142231947483589,0.2026431718061674,-0.3123359580052493,-0.5516372795969773,-0.5050505050505051,0.30994152046783624,0.6758241758241759,0.6473829201101928,0.6267409470752089
基隆市安樂區,0.8818,0.711,0.3512,0.2366,0.4734,0.106,0.6408,0.1627,0.3206,41.5539,42,0.4092,619,0.03,0.4025974025974026,0.3876572798082684,0.11577684463107378,0.09813365442504515,-0.2984165651644336,-0.25458996328029376,0.15782828282828282,0.5296343001261034,0.5012437810945274,0.4712207463630613
基隆市暖暖區,0.8744,0.6861,0.328,0.2188,0.4667,0.1095,0.638,0.1713,0.3264,41.4626,42,0.393,598,0.0522,0.4196525515743757,0.35044997353096874,0.22043157607211145,-0.11892337269980774,-0.25976696367374913,-0.29961832061068705,0.1927437641723356,0.5821646889608054,0.5658465991316932,0.5691756272401434
基隆市七堵區,0.8421,0.6375,0.313,0.2115,0.4767,0.098,0.6426,0.1639,0.3316,41.8261,42,0.4553,571,0.052,0.4931506849315068,0.37762456910059544,0.26865671641791045,-0.03819223424570337,-0.356181934657271,-0.3122966818477554,0.1553625125292349,0.5628090999010881,0.48451548451548454,0.5197608767851212
基隆市仁愛區,0.8289,0.65,0.3184,0.2175,0.4641,0.109,0.6586,0.1303,0.2825,43.3959,44,0.6531,574,0.0686,0.43286044209831737,0.3092116182572614,0.19516865517749302,-0.015798021556178946,-0.29343333843563446,-0.2629825889477668,0.13142678543522426,0.5508942371384412,0.4997210340338479,0.5102040816326531
基隆市信義區,0.8815,0.7081,0.3573,0.2502,0.4688,0.1001,0.6346,0.1679,0.3229,42.8446,43.5365,0.5881,601,0.0712,0.41932662877131616,0.3291028446389497,0.23049801674746584,-0.1589856670341786,-0.31782598971147397,-0.2899753307916573,0.1938872970391595,0.5875034559026818,0.5435852881552273,0.5490523968784838
基隆市中山區,0.8314,0.619,0.2831,0.1911,0.4469,0.1117,0.6335,0.1669,0.3145,43.3647,44.0334,0.6477,575,0.0433,0.39257455873402314,0.3421451787648971,0.20785533735174022,-0.09586355616545775,-0.3371700734272673,-0.3095096287472702,0.1669770328988206,0.5698870765370138,0.5271726668195368,0.5383914331282752
基隆市中正區,0.8423,0.6244,0.2906,0.2026,0.4498,0.1147,0.6409,0.1515,0.3099,43.8359,44.3246,0.7019,569,0.0756,0.4768003359227378,0.34621037161452867,0.19904076738609114,-0.17514749262536874,-0.30683744584667544,-0.30697151424287855,0.16666666666666666,0.5857312722948871,0.5624696159455518,0.5659101883148238
嘉義市東區,0.8839,0.7392,0.4258,0.2997,0.487,0.082,0.6366,0.1614,0.3249,41.006100000000004,41,0.3523,640,0.0567,0.4621797786872821,0.3521083878824783,0.2421340629274966,-0.02602905569007264,-0.35540964887239507,-0.2938536342101982,0.12301125339542103,0.5498704663212435,0.4815419797451813,0.5265292876845692
嘉義市西區,0.8583,0.6895,0.3631,0.2482,0.4803,0.0906,0.6392,0.1603,0.3358,39.9055,39.8896,0.2575,602,0.0567,0.46184510250569477,0.3577876486602665,0.24122157944302436,0.02142759656066603,-0.363230984838833,-0.31870967741935485,0.1346860956012529,0.5502392344497608,0.4923166699085781,0.5702666918857575
嘉義縣阿里山鄉,0.7684,0.4858,0.1626,0.1094,0.4912,0.0975,0.6877,0.1616,0.3267,41.2793,41.256100000000004,0.3794,567,0.4721,0.652,0.44308943089430897,0.20080321285140562,-0.3005893909626719,-0.6055226824457594,-0.5551020408163265,0.175704989154013,0.7300884955752213,0.643652561247216,0.5614035087719298
嘉義縣布袋鎮,0.7248,0.4861,0.2058,0.1424,0.5156,0.0774,0.7004,0.1312,0.2869,45.725,46.3266,0.8672,557,0.0126,0.5598322230446583,0.40651494868362337,0.25928885337594887,-0.02233542319749216,-0.4441213128375571,-0.41132075471698115,0.19896305897602073,0.5764955002646903,0.4509269356597601,0.5268589573961365
嘉義縣大埔鄉,0.7346,0.4757,0.1903,0.1327,0.5248,0.1015,0.7063,0.1425,0.3169,42.9882,43,0.6016,533,0.053900000000000003,0.5716395864106352,0.4098360655737705,0.2309941520467836,-0.07246376811594203,-0.4336810730253353,-0.38622754491017963,0.17973856209150327,0.6914893617021277,0.4960212201591512,0.528830313014827
嘉義縣大林鎮,0.7653,0.5635,0.2722,0.1899,0.5098,0.074,0.6781,0.1513,0.2905,44.7529,45.7189,0.7751,580,0.0297,0.5738893925657298,0.42291762540266914,0.25560128029263834,0.07031963470319634,-0.4282973621103118,-0.380859375,0.12370670265407108,0.5692148760330579,0.5045576407506702,0.5119916579770595
嘉義縣東石鄉,0.6638,0.4072,0.1499,0.1056,0.524,0.0802,0.7195,0.1116,0.2738,46.492,46.1766,0.9079,515,0.0281,0.6152549515381374,0.45619216381177397,0.2840436075322101,0.05263157894736842,-0.4906462585034014,-0.44971048681106585,0.20604651162790696,0.5763177616787409,0.4960947341899723,0.5058094500387297
嘉義縣番路鄉,0.7511,0.5155,0.2094,0.145,0.5246,0.0869,0.7034,0.1427,0.2889,45.2362,46.6806,0.8238,539,0.0123,0.6458578720062819,0.5074446680080483,0.281312525010004,-0.1725521669341894,-0.5458550260312375,-0.5140644109253975,0.13981244671781756,0.6549259826442062,0.5685463010863943,0.5938957185247986
嘉義縣六腳鄉,0.6961,0.4654,0.1913,0.1309,0.517,0.0691,0.7085,0.1297,0.2555,48.3647,50,0.981,548,0.0311,0.5989146521953626,0.4201938992669662,0.24725659584403456,0.13184022165781575,-0.40807579517256937,-0.3499770957398076,0.18844159051617684,0.5936962750716333,0.4820185614849188,0.5161567057477838
嘉義縣鹿草鄉,0.6992,0.4671,0.1978,0.1383,0.5317,0.0709,0.7153,0.1256,0.2636,48.2899,50,0.9783,542,0.0171,0.5136320902538389,0.3525977816695855,0.22816901408450704,0.14442613948380012,-0.3482880755608028,-0.2591481703659268,0.15306436710809979,0.5787682885335148,0.49736008447729674,0.4930651872399445
嘉義縣梅山鄉,0.7204,0.5006,0.2157,0.1533,0.5284,0.0749,0.7027,0.1475,0.2865,46.0318,47,0.8808,561,0.0184,0.5465715418152992,0.4009635974304068,0.21576984549813533,-0.038492168834616404,-0.4227437831796591,-0.38508796425579445,0.14326895358893052,0.5642646439106616,0.49310344827586206,0.5090128755364807
嘉義縣民雄鄉,0.8014,0.6085,0.2908,0.2044,0.4985,0.0794,0.6513,0.17,0.3358,41.8031,41.5077,0.4499,577,0.0502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
嘉義縣朴子市,0.7821,0.5742,0.2868,0.2045,0.5052,0.0721,0.6636,0.1468,0.306,42.2897,42,0.5014,613,0.0499,0.547463429816371,0.3912536443148688,0.2013749641936408,0.045647859370569886,-0.41534246575342465,-0.3575158010442429,0.18575940281366637,0.552870090634441,0.4996539792387543,0.506590064210882
嘉義縣水上鄉,0.7991,0.5803,0.2514,0.1706,0.4776,0.0918,0.6579,0.1607,0.326,43.7355,44,0.6938,550,0.0257,0.5423293996921498,0.38569078947368424,0.23083264633140974,-0.00865979381443299,-0.4083850931677019,-0.40553174912349044,0.18855761482675262,0.5631436314363144,0.4745484400656814,0.49378042184964843
嘉義縣太保市,0.8116,0.5894,0.2689,0.1898,0.5174,0.0763,0.6622,0.17,0.3382,39.8749,39.7135,0.2547,629,0.0443,0.5009009009009009,0.3596597812879708,0.19461077844311378,0.031240702171972626,-0.4004417797412433,-0.31902808456926474,0.20699344364658134,0.576681020205366,0.4683629059256779,0.5344714379514117
嘉義縣溪口鄉,0.6992,0.4751,0.2011,0.1366,0.5209,0.0711,0.6932,0.1466,0.2758,46.5423,47.9677,0.9106,534,0.0053,0.6297093649085038,0.4570446735395189,0.25287356321839083,0.15088757396449703,-0.369340746624305,-0.31374106433677523,0.17863105175292154,0.5614457831325301,0.5055624227441285,0.49038461538461536
嘉義縣新港鄉,0.7414,0.5206,0.2324,0.1594,0.5211,0.0673,0.6817,0.1511,0.2937,44.2022,44.6019,0.729,585,0.0306,0.533409698358152,0.3840094525403702,0.24880973373302767,0.1596292481977343,-0.35534317984361424,-0.3383947939262473,0.1532819948661533,0.535472972972973,0.45957630782533504,0.5060113900021093
嘉義縣義竹鄉,0.69,0.4658,0.2081,0.1415,0.5309,0.0686,0.7216,0.1224,0.2557,48.5875,50,0.9837,547,0.0238,0.6028735632183908,0.418854415274463,0.32003235373416017,0.08422425032594524,-0.4443820224719101,-0.36743923120407007,0.20782686036169581,0.6005389019872011,0.5174537987679672,0.5476942514213519
嘉義縣中埔鄉,0.7885,0.5629,0.2414,0.1639,0.4957,0.088,0.6687,0.1609,0.3333,43.3177,43,0.6369,542,0.0158,0.5394614670380687,0.37288801571709235,0.1743912018853103,0.016097369454259915,-0.4196465269214961,-0.38162251655629137,0.14142581888246628,0.5723785166240409,0.48524080787156915,0.5046632124352332
嘉義縣竹崎鄉,0.7486,0.5192,0.2113,0.1454,0.5192,0.0778,0.6882,0.1523,0.3069,44.5537,45.2546,0.7588,539,0.0492,0.5792709705753184,0.41135063792344917,0.2533022533022533,0.01643192488262911,-0.4538087520259319,-0.41018329938900205,0.14486391571553994,0.5865546218487395,0.5179775280898876,0.5336322869955157
金門縣金城鎮,0.8784,0.724,0.4185,0.3139,0.5524,0.0749,0.6829,0.1715,0.3435,42.0166,42.848,0.477,718,0.014,0.5994170310222777,0.48564294631710364,0.28895360931974207,-0.550345405065941,-0.5571250519318653,-0.46574770258980785,0.3025064822817632,0.7017980636237897,0.6763320941759603,0.682066567312469
金門縣金湖鎮,0.8646,0.7064,0.3906,0.2877,0.5537,0.0786,0.6851,0.1764,0.3653,41.4047,41.1175,0.3902,720,0.014,0.5290819901892081,0.44677871148459386,0.2512315270935961,-0.5562060889929742,-0.486027397260274,-0.47818422212428385,0.30326737229636447,0.6726489590811199,0.6266280752532561,0.6310820624546115
金門縣金寧鄉,0.8701,0.7299,0.36,0.271,0.501,0.0684,0.6197,0.2335,0.383,39.726,39,0.2385,710,0.014,0.5432372505543237,0.3508771929824561,0.21238938053097345,-0.47577092511013214,-0.46813186813186813,-0.4424778761061947,0.36818181818181817,0.7250554323725056,0.6651785714285714,0.6525612472160356
金門縣金沙鎮,0.8383,0.6701,0.3532,0.2582,0.5607,0.0691,0.6966,0.1729,0.3294,43.5089,45,0.664,686,0.014,0.6434699714013346,0.553639846743295,0.3644148430066603,-0.5847619047619048,-0.6387832699619772,-0.6022727272727273,0.31274900398406374,0.736328125,0.67578125,0.7066402378592666
金門縣烈嶼鄉,0.8239,0.6543,0.34,0.2467,0.5683,0.0696,0.7054,0.1715,0.3276,44.0753,45,0.7236,679,0.014,0.6439665471923537,0.517406962785114,0.3414043583535109,-0.5648038049940547,-0.6666666666666666,-0.6236686390532544,0.35018050541516244,0.7063778580024067,0.6943765281173594,0.689156626506024
金門縣烏坵鄉,0.89,0.731,0.3926,0.2369,0.5618,0.0761,0.6802,0.1777,0.3046,38.9518,41,0.1572,754,0.014,0.6942675159235668,0.5723270440251572,0.42138364779874216,-0.45569620253164556,-0.5403726708074534,-0.5337423312883436,0.21019108280254778,0.7922077922077922,0.7419354838709677,0.7532467532467533
